col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
1237665373332635747,6375665670418337105,2171,53557,126,238.36635,20.968117,0.0186,0.43,8.322,0.08,-0.768,0.054,0.694,0.122,0.186,0.085,0.133,0.069,0,1,3,2,1,238.3663333,20.9676944,176,1,15 53 27.92,+20 58 03.7,0.01876,,18.4091,18.2403,Simbad,1.5223954241225215
1237665373332635754,6375665670418337108,2171,53557,139,238.37722,20.953495,0.0269,1.09,9.332,0.062,-0.212,0.059,2.189,0.2,0.348,0.077,0.218,0.056,0,1,3,2,1,238.37725,20.9534444,176,2,15 53 30.54,+20 57 12.4,0.026964,,19.4911,18.763,Simbad,0.20821771970111572
1237665373332635867,6375665670418337233,2171,53557,135,238.37832,20.983724,0.0186,1.08,9.043,0.036,-0.569,0.011,0.449,0.051,0.092,0.013,0.062,0.012,0,1,3,1,1,238.378625,20.9837778,176,3,15 53 30.87,+20 59 01.6,0.018608,,17.5006,17.2722,Simbad,1.043317707938799
1237665428090650723,6374891691541793626,2009,53904,163,197.19352,28.880176,0.0609,1.93,10.073,0.042,0.137,0.069,1.289,0.217,0.355,0.098,0.256,0.078,0,1,3,1,1,197.1938333,28.8796667,129,3,13 08 46.52,+28 52 46.8,0.060895,,18.8495,18.3498,Simbad,2.0825518487372627
1237665428090650745,6374891691541793770,2009,53904,180,197.21168,28.886258,0.0798,0.81,10.876,0.055,0.78,0.079,2.488,0.219,0.475,0.113,0.31,0.086,0,1,3,2,1,197.2115833,28.8863056,129,4,13 08 50.78,+28 53 10.7,0.079628,,19.4403,18.7176,Simbad,0.3496734861685682
1237665427559284835,6378550808256973448,2120,53852,52,210.99341,26.393534,0.089,0.52,10.978,0.031,0.461,0.106,1.511,0.317,0.489,0.156,0.378,0.143,0,1,3,7,1,210.9935833,26.3932778,151,4,14 03 58.46,+26 23 35.8,0.088984,,19.4823,19.0106,Simbad,1.0784182453905995
1237665429171404896,6379289695103223465,2127,53859,625,215.16419,26.86333,0.0367,4.29,11.129,0.015,0.276,0.084,0.804,0.249,0.215,0.076,0.163,0.06,0,1,3,7,1,215.1648333,26.8637778,156,3,14 20 39.56,+26 51 49.6,0.036572,,17.2891,16.8706,Simbad,2.620496424778707
1237665429171404995,6379289695103223590,2131,53819,336,215.14283,26.843852,0.0717,0.54,10.222,0.053,0.322,0.083,1.918,0.325,0.574,0.116,0.42,0.101,0,1,3,2,1,215.1428333,26.8446111,156,1,14 20 34.28,+26 50 40.6,0.071671,,19.4817,19.3003,Simbad,2.7327805570553436
1237665442073935940,6375700855864166596,2208,53880,266,245.81817,15.786452,0.0343,1.94,9.103,0.065,-0.458,0.047,0.96,0.149,0.199,0.064,0.134,0.05,0,1,3,2,1,245.8187083,15.7864167,181,4,16 23 16.49,+15 47 11.1,0.034294,,19.0721,18.7564,Simbad,1.8691129363238166
1237665443127296225,6374891643223410098,2009,53904,410,197.45293,30.429608,0.0506,1.09,9.352,0.065,-0.191,0.042,0.983,0.157,0.176,0.046,0.115,0.036,0,1,3,1,1,197.4529167,30.4293333,130,1,13 09 48.70,+30 25 45.6,0.05061,,19.3669,19.2267,Simbad,0.9897813858623546
1237665531178713278,6378515604557530436,2144,53770,92,222.7212,21.747078,0.0596,0.37,10.442,0.032,0.219,0.075,1.502,0.264,0.381,0.103,0.273,0.087,0,1,3,2,1,222.721125,21.7468333,162,3,14 50 53.07,+21 44 48.6,0.059624,,19.5421,18.824,Simbad,0.9159217261483151
1237665531178713288,6378515604557530382,2144,53770,99,222.73412,21.736973,0.0701,0.34,10.753,0.03,0.257,0.11,1.728,0.386,0.49,0.118,0.366,0.111,0,1,3,2,1,222.734125,21.7365556,162,4,14 50 56.19,+21 44 11.6,0.070224,,20.0333,19.2583,Simbad,1.5027330207818808
1237665548351373328,6378550830805553257,2124,53770,247,211.18873,24.19286,0.0616,1.34,9.942,0.061,0.315,0.087,2.027,0.243,0.818,0.157,0.631,0.144,0,1,3,2,1,211.1886667,24.19275,152,2,14 04 45.28,+24 11 33.9,0.061681,,19.9119,19.6588,Simbad,0.44724057617717466
1237666089514631409,6380204467302698715,423,51821,274,18.189072,14.384156,0.0945,1.83,10.648,0.052,0.716,0.125,2.379,0.385,0.655,0.166,0.466,0.133,0,1,3,2,1,18.1890833,14.3840278,27,3,01 12 45.38,+14 23 02.5,0.094517,,20.0891,19.4662,Simbad,0.4631991432811231
1237666089514631412,6380204467302698736,422,51811,75,18.160559,14.390293,0.0938,0.17,10.312,0.059,0.543,0.065,1.25,0.173,0.303,0.087,0.212,0.072,0,1,3,2,1,18.160375,14.3905,27,1,01 12 38.49,+14 23 25.8,0.093823,,19.4537,19.0921,Simbad,0.9833593075647091
1237666089514631220,6380204467302698619,422,51811,79,18.195933,14.360863,0.0566,0.64,10.787,0.031,0.437,0.146,2.379,0.375,0.381,0.068,0.246,0.06,0,1,3,7,1,18.195875,14.3610278,27,4,01 12 47.01,+14 21 39.7,0.056532,,19.7361,19.0601,Simbad,0.626814598635213
1237667212133597280,6374821244414463250,2213,53792,489,167.9984,29.427725,0.0288,1.09,9.646,0.042,-0.397,0.068,1.18,0.211,0.402,0.104,0.305,0.086,0,1,3,1,1,167.9985,29.4277778,98,2,11 11 59.64,+29 25 40.0,0.028823,,18.7861,18.2085,Simbad,0.3666672166447107
1237667212133597289,6374821244414463203,2213,53792,481,168.00214,29.405932,0.0484,0.15,10.023,0.029,-0.476,0.127,1.195,0.347,0.329,0.117,0.247,0.103,0,1,3,1,1,168.0025417,29.4058333,98,3,11 12 00.61,+29 24 21.0,0.048454,,20.2534,19.6501,Simbad,1.308955894189831
1237667212133597297,6374821244414463162,2213,53792,490,168.01984,29.401582,0.0338,1.35,8.889,0.076,-0.736,0.038,0.877,0.115,0.201,0.031,0.139,0.022,0,1,3,0,1,168.02025,29.4014444,98,4,11 12 04.86,+29 24 05.2,0.033857,,19.4134,19.2809,Simbad,1.3780061389348026
1237667292647850126,6377811902083367161,2276,53712,179,128.66742,15.786278,0.1054,1.66,11.03,0.021,1.372,0.087,2.734,0.221,0.667,0.058,0.439,0.041,0,1,3,7,1,128.6678333,15.7862222,74,2,08 34 40.28,+15 47 10.4,0.105406,,19.1938,18.708,Simbad,1.4457854100043457
1237667292647850419,6377811902083367158,2276,53712,189,128.68383,15.790994,0.1059,0.25,10.185,0.058,0.667,0.08,1.994,0.212,0.639,0.123,0.47,0.101,0,1,3,2,1,128.6841667,15.79075,74,3,08 34 44.20,+15 47 26.7,0.10596,,20.1518,19.9021,Simbad,1.46014385948297
1237667292647850383,6377811902083367056,2276,53712,94,128.66204,15.762943,0.106,0.56,10.221,0.049,0.318,0.082,1.739,0.236,0.58,0.121,0.434,0.101,0,1,3,7,1,128.6623333,15.7635,74,1,08 34 38.96,+15 45 48.6,0.106065,,20.134,20.3349,Simbad,2.2479836931627415
1237667429028135011,6387874659344319314,2477,54058,376,160.10548,24.228927,0.0435,1.06,9.364,0.037,-0.42,0.024,1.166,0.108,0.143,0.014,0.086,0.011,0,1,3,1,1,160.1055417,24.22875,90,3,10 40 25.33,+24 13 43.5,0.04348,,20.0607,19.7605,Simbad,0.6686195259650927
1237667429028135017,6387874659344319239,2352,53770,11,160.11769,24.234166,0.0437,1.72,10.69,0.02,0.223,0.041,1.262,0.14,0.517,0.063,0.416,0.062,0,1,3,2,1,160.118,24.2342778,90,4,10 40 28.32,+24 14 03.4,0.043596,,18.1698,17.7702,Simbad,1.0943523276191793
1237667734504472620,6378867436467257522,2504,54179,119,174.15195,21.678036,0.0636,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,2,1,3,1,0,174.151875,21.6787778,107,1,11 36 36.45,+21 40 43.6,0.063601,,17.9875,17.572,Simbad,2.682240844268537
1237667734504472852,6378867436467257597,2504,54179,118,174.1678,21.700181,0.0632,0.08,9.725,0.049,-0.051,0.058,1.368,0.225,0.274,0.078,0.184,0.06,0,1,3,2,1,174.1681667,21.7000556,107,3,11 36 40.36,+21 42 00.2,0.063183,,20.0876,19.3427,Simbad,1.3070045740431488
1237667734504472861,6378867436467257514,2507,53876,311,174.1897,21.710078,0.0253,1.05,10.302,0.023,-0.24,0.083,1.23,0.239,0.311,0.097,0.224,0.076,0,1,3,2,1,174.1893333,21.7097222,107,4,11 36 45.44,+21 42 35.0,0.025207,,17.9364,17.5529,Simbad,1.7733899723639566
1237667735051305113,6378621195254760492,2651,54507,161,198.66421,21.809043,0.0628,0.24,10.073,0.043,0.197,0.069,1.286,0.19,0.214,0.064,0.139,0.049,0,1,3,2,1,198.664375,21.8091389,135,1,13 14 39.45,+21 48 32.9,0.062813,,19.3531,18.9234,Simbad,0.6506358393276541
1237667735051304976,6378621195254760359,5864,56047,800,198.67304,21.793019,0.063,0.48,10.979,0.037,1.201,0.092,2.663,0.246,0.645,0.073,0.428,0.055,0,1,3,2,0,198.67325,21.79325,135,2,13 14 41.58,+21 47 35.7,0.0629,,18.2469,17.5721,Simbad,1.0882641806910118
1237667735051304977,6378621195254760398,2651,54507,163,198.68228,21.798718,0.063,0.11,10.666,0.029,0.351,0.12,1.526,0.334,0.455,0.13,0.339,0.106,0,1,3,1,1,198.6822917,21.7986389,135,3,13 14 43.75,+21 47 55.1,0.063009,,18.9592,18.5112,Simbad,0.2874329620130924
1237667736128520235,6378550814699425346,2769,54527,449,207.32442,21.678824,0.0621,2.05,10.678,0.043,0.752,0.068,2.086,0.178,0.394,0.065,0.249,0.048,0,1,3,2,1,207.3245,21.6789722,147,1,13 49 17.88,+21 40 44.3,0.062163,,18.4422,17.9061,Simbad,0.5968827993911331
1237667736122032141,6378726768772124473,2648,54485,509,191.28868,23.039059,0.0227,6.4,9.36,0.042,-0.606,0.086,1.605,0.184,0.922,0.13,0.764,0.114,0,1,3,2,1,191.2887083,23.0389722,125,1,12 45 09.29,+23 02 20.3,0.022935,,19.0413,18.3178,Simbad,0.3262415443059948
1237667781206605999,6377741541929126346,2579,54068,451,143.03169,15.998121,0.0401,14.02,9.599,0.047,-0.147,0.037,0.739,0.106,0.414,0.063,0.346,0.054,0,1,3,1,1,143.0318333,15.9982778,79,2,09 32 07.64,+15 59 53.8,0.040148,,18.0179,17.7452,Simbad,0.7513685056707309
1237667781221482570,6378867476195706226,2513,54141,212,178.45787,21.219205,0.023,0.58,10.006,0.031,0.145,0.067,2.468,0.153,0.387,0.079,0.237,0.057,0,1,3,2,1,178.4575833,21.2194167,246,3,11 53 49.82,+21 13 09.9,0.022989,,18.3198,17.4263,Simbad,1.2274153081756698
1237667781221482624,6378867476195706215,2513,54141,204,178.42589,21.206332,0.1471,0.34,10.356,0.082,0.851,0.08,2.055,0.388,0.371,0.116,0.238,0.09,0,1,2,1,1,178.4257917,21.206,246,1,11 53 42.19,+21 12 21.6,0.14713,,19.9429,20.0281,Simbad,1.2398984833636104
1237667781221482638,6378867476195706339,2513,54141,214,178.47562,21.250091,0.023,3.02,9.544,0.045,-0.462,0.057,1.392,0.173,0.405,0.097,0.296,0.082,0,1,3,2,1,178.4762917,21.2498611,246,5,11 53 54.31,+21 14 59.5,0.023058,,18.4959,17.8919,Simbad,2.40087156498369
1237667781206606235,6377741541929126501,2579,54068,458,143.0165,16.013753,0.0403,0.45,9.105,0.055,-0.597,0.055,0.825,0.177,0.153,0.056,0.101,0.042,0,1,3,1,1,143.0164167,16.01375,79,1,09 32 03.94,+16 00 49.5,0.040354,,19.5471,19.384,Simbad,0.28844556845828323
1237667781206606052,6377741541929126336,2579,54068,441,143.05517,15.989592,0.0399,8.09,10.082,0.031,-0.378,0.08,1.405,0.279,0.531,0.102,0.422,0.088,0,1,3,2,1,143.0553333,15.9898889,79,4,09 32 13.28,+15 59 23.6,0.039894,,19.6218,19.2116,Simbad,1.2090480203425658
1237667782832422955,6378867485859384445,2513,54141,592,179.18246,22.498512,0.0894,1.26,9.927,0.077,0.515,0.023,1.766,0.149,0.234,0.02,0.139,0.016,0,1,3,2,1,179.1824167,22.4986111,113,1,11 56 43.78,+22 29 55.0,0.08939,,19.8022,19.3868,Simbad,0.38473141218060686
1237667912201535628,6378867461163323002,2514,53882,549,179.06,25.354126,0.0323,1.6,9.312,0.047,-0.496,0.045,1.418,0.207,0.196,0.054,0.121,0.039,0,1,3,1,1,179.060875,25.3543889,112,2,11 56 14.61,+25 21 15.8,0.032261,,19.655,19.0283,Simbad,2.99979814917198
1237667912751972544,6378550851206646108,2785,54537,565,213.23782,23.318052,0.0597,0.39,10.011,0.039,-0.046,0.083,1.053,0.226,0.375,0.091,0.29,0.085,0,1,3,2,1,213.2380417,23.3181944,155,4,14 12 57.13,+23 19 05.5,0.05979,,19.8528,19.5336,Simbad,0.89441988750042
1237667915416731720,6378867467605772787,2509,54180,183,176.22857,19.776473,0.0274,1.38,10.769,0.02,0.004,0.084,1.635,0.264,0.535,0.082,0.416,0.073,0,1,3,7,1,176.2279167,19.7759444,245,5,11 44 54.70,+19 46 33.4,0.027436,,18.2009,17.6255,Simbad,2.9187968443557706
1237667915421778044,6378726763403415442,2613,54481,393,188.40747,19.865746,0.0733,0.36,10.657,0.065,0.909,0.111,3.529,0.385,1.007,0.186,0.714,0.156,0,1,3,2,1,188.4076667,19.8663333,121,2,12 33 37.84,+19 51 58.8,0.073425,,19.39,19.1084,Simbad,2.2166886818421805
1237667915416731700,6378867467605772797,2506,54179,542,176.19916,19.773418,0.0282,1.79,9.833,0.058,0.154,0.083,1.524,0.193,0.374,0.12,0.258,0.096,0,1,3,2,1,176.1984167,19.7732222,245,1,11 44 47.62,+19 46 23.6,0.027662,,17.4858,17.03,Simbad,2.6149020666358322
1237667915421778036,6378726763403415640,2613,54481,360,188.39416,19.851488,0.0736,1.75,10.534,0.04,0.609,0.062,1.444,0.206,0.316,0.081,0.216,0.065,0,1,3,2,1,188.3944583,19.8518611,121,1,12 33 34.67,+19 51 06.7,0.073587,,18.937,18.3685,Simbad,1.6805681148576392
1237667915421778049,6378726763403415581,2612,54480,61,188.41317,19.878715,0.0738,0.18,9.787,0.072,0.213,0.069,1.208,0.228,0.208,0.073,0.135,0.056,0,1,3,1,1,188.4134583,19.8791389,121,3,12 33 39.23,+19 52 44.9,0.073886,,19.5194,19.4525,Simbad,1.8114757972228268
1237667916493881565,6378726719380000031,2610,54476,531,184.44389,20.754464,0.0757,0.8,10.865,0.024,0.041,0.177,1.383,0.353,0.279,0.074,0.203,0.07,0,1,3,7,1,184.4441667,20.7545278,117,4,12 17 46.60,+20 45 16.3,0.075773,,20.15,19.4451,Simbad,0.959378122988389
1237667916493881390,6378726719379999933,2610,54476,532,184.43972,20.737513,0.1219,4.67,9.584,0.13,1.229,0.046,1.782,0.133,0.768,0.096,0.584,0.085,0,1,3,2,1,184.44,20.7372222,117,3,12 17 45.60,+20 44 14.0,0.121928,,18.4435,17.9494,Simbad,1.408769537396836
1237667916493881546,6378726719379999982,2611,54477,339,184.43562,20.741499,0.1231,0.23,10.633,0.049,0.724,0.065,1.319,0.231,0.421,0.108,0.314,0.093,0,1,3,2,1,184.436,20.7414722,117,2,12 17 44.64,+20 44 29.3,0.123136,,19.7555,19.4056,Simbad,1.2829697933375808
1237668271363260566,6378550828655972642,2755,54507,265,206.37393,18.222465,0.1191,5.88,11.265,0.017,0.162,0.102,0.926,0.236,0.236,0.069,0.181,0.061,0,1,3,6,1,206.3742917,18.2221944,144,2,13 45 29.83,+18 13 19.9,0.119112,,20.1542,19.4218,Simbad,1.5743916209429594
1237668289082818683,6382632186829344202,2587,54138,105,153.27428,17.043737,0.022,1.24,9.668,0.039,-0.244,0.061,2.48,0.179,0.411,0.061,0.26,0.045,0,1,3,2,1,153.2743333,17.0439167,85,4,10 13 05.84,+17 02 38.1,0.022102,,19.1427,18.5246,Simbad,0.6724287417577619
1237668289082818601,6382632186829344094,5332,55981,156,153.24332,17.030652,0.0226,0.78,9.635,0.044,-0.319,0.075,1.322,0.213,0.319,0.108,0.222,0.083,0,1,3,2,0,153.2437917,17.0309167,85,2,10 12 58.51,+17 01 51.3,0.022,,18.2807,17.7356,Simbad,1.8826328325377593
1237668293912756500,6378867467605773007,2506,54179,549,176.20377,19.80802,0.0678,0.26,10.474,0.048,0.552,0.075,2.29,0.255,0.658,0.115,0.476,0.095,0,1,3,2,1,176.2040833,19.8081944,245,2,11 44 48.98,+19 48 29.5,0.0677,,19.4542,18.8664,Simbad,1.2329700022111993
1237668310015934815,6382737743166834103,2754,54240,442,233.27294,12.877675,0.0684,0.44,10.599,0.063,0.935,0.094,3.147,0.299,1.07,0.231,0.796,0.2,0,1,3,2,1,233.2734583,12.8778333,257,1,15 33 05.63,+12 52 40.2,0.068338,,19.6416,19.0257,Simbad,1.9061318762573987
1237668310015934857,6382737743166834122,2754,54240,528,233.2958,12.879862,0.0524,0.79,9.612,0.078,0.141,0.08,1.281,0.209,0.303,0.109,0.209,0.086,0,1,3,2,1,233.2959167,12.8798889,257,3,15 33 11.02,+12 52 47.6,0.05246,,19.4412,18.9108,Simbad,0.42084302666402684
1237668310015934895,6382737743166834184,2768,54265,133,233.3173,12.890188,0.0532,1.21,9.579,0.075,0.039,0.049,1.194,0.148,0.19,0.06,0.12,0.045,0,1,3,1,1,233.3174583,12.8901667,257,5,15 33 16.19,+12 53 24.6,0.053224,,19.3514,18.7104,Simbad,0.5607859327098372
1237668330964451815,6375700875191518309,1730,53498,569,243.3344,8.528343,0.0628,1.79,9.499,0.063,-0.013,0.05,0.752,0.176,0.113,0.051,0.071,0.037,0,1,3,1,1,243.3342917,8.5279722,258,5,16 13 20.23,+08 31 40.7,0.062771,,18.9271,18.7504,Simbad,1.3894488741968236
1237668348685255110,6375700875191518552,1730,53498,568,243.28271,8.56198,0.0816,1.02,10.436,0.058,1.146,0.069,2.414,0.193,0.949,0.129,0.696,0.108,0,1,3,2,1,243.2825833,8.5617778,258,2,16 13 07.82,+08 33 42.4,0.081592,,18.8124,18.2972,Simbad,0.8563304025151492
1237668348685255164,6375700875191518446,1730,53498,580,243.30331,8.549505,0.0632,1.1,10.28,0.065,0.518,0.082,1.972,0.237,0.485,0.106,0.332,0.088,0,1,3,2,1,243.3033333,8.54975,258,3,16 13 12.80,+08 32 59.1,0.063184,,19.5199,18.8983,Simbad,0.8858918392787075
1237668495777398919,6379043384097505445,2487,53852,499,165.3026,16.724263,0.0287,1.23,10.415,0.024,-0.09,0.058,1.134,0.149,0.309,0.068,0.228,0.058,0,1,3,7,1,165.302625,16.72475,96,4,11 01 12.63,+16 43 29.1,0.028677,,17.6494,17.0791,Simbad,1.7553174828020213
1237668590265565393,6378656318423568672,2604,54484,491,198.57665,17.204424,0.0727,1.68,10.907,0.042,1.027,0.212,3.502,0.423,1.257,0.2,0.936,0.17,0,1,3,2,1,198.576875,17.2043333,134,3,13 14 18.45,+17 12 15.6,0.072724,,19.6004,18.9871,Simbad,0.8398306154716216
1237668590265565378,6378656318423568700,2604,54484,497,198.56646,17.234135,0.0728,0.13,10.191,0.073,0.568,0.07,1.211,0.172,0.345,0.096,0.249,0.081,0,1,3,2,1,198.5667917,17.2341667,134,1,13 14 16.03,+17 14 03.0,0.072823,,18.7741,18.3593,Simbad,1.1462015757778579
1237668591335899282,6378726788099475430,2599,54234,607,190.30424,18.302666,0.0688,0.08,10.449,0.034,0.177,0.092,1.754,0.306,0.502,0.111,0.371,0.099,0,1,3,7,1,190.3042917,18.3026944,122,1,12 41 13.03,+18 18 09.7,0.068894,,20.0103,19.1732,Simbad,0.20415053260441052
1237668591335899293,6378726788099475451,2599,54234,606,190.33479,18.306417,0.0772,0.71,10.624,0.026,0.074,0.093,1.063,0.32,0.303,0.112,0.23,0.094,0,1,3,1,1,190.3350833,18.3066944,122,3,12 41 20.42,+18 18 24.1,0.077262,,19.8859,19.4603,Simbad,1.4149808039403844
1237668591335899309,6378726788099475476,2600,54243,456,190.35147,18.312984,0.0709,1.31,10.524,0.054,0.864,0.107,3.245,0.313,1.254,0.176,0.961,0.151,0,1,3,7,1,190.3519167,18.3133889,122,4,12 41 24.46,+18 18 48.2,0.070976,,19.7469,18.957,Simbad,2.110793076113487
1237671123230195890,6382667355095302856,2584,54153,94,149.90363,13.711307,0.0505,3.53,9.821,0.075,0.309,0.051,1.739,0.221,0.444,0.096,0.308,0.081,0,1,3,2,1,149.904,13.7112778,244,1,09 59 36.96,+13 42 40.6,0.050515,,19.5266,18.6999,Simbad,1.298303859709674
1237671992411488402,6378656397880460598,1800,53884,93,202.49434,9.403441,0.0817,1.22,10.908,0.033,0.696,0.088,1.808,0.272,0.687,0.135,0.535,0.123,0,1,3,2,1,202.4945417,9.4036667,139,4,13 29 58.69,+09 24 13.2,0.081738,,19.2097,19.1278,Simbad,1.083219215261106
1237671992411488293,6378656397880460868,1800,53884,95,202.48593,9.443296,0.022,1.09,9.471,0.056,-0.508,0.091,2.408,0.305,0.451,0.094,0.293,0.071,0,1,3,2,1,202.4859167,9.4433889,139,1,13 29 56.62,+09 26 36.2,0.022088,,19.602,19.1401,Simbad,0.33775863386343286
1237671992411488395,6378656397880460701,5430,56000,92,202.49121,9.410931,0.081,0.55,10.707,0.046,0.682,0.094,2.007,0.304,0.509,0.123,0.359,0.101,0,1,3,2,0,202.4914583,9.4113056,139,3,13 29 57.95,+09 24 40.7,0.0,,19.0068,18.4563,Simbad,1.6112949261728404
1237671992413913146,6378691561851456245,854,52373,316,204.86378,4.510512,0.023,0.37,9.843,0.046,-0.103,0.063,1.123,0.159,0.244,0.073,0.168,0.058,0,1,3,2,1,204.86425,4.51075,143,1,13 39 27.42,+04 30 38.7,0.023086,,17.5833,17.1189,Simbad,1.8918942207608112
1237671992413913152,6378691561851456200,853,52374,77,204.87384,4.511386,0.023,0.78,9.236,0.034,-0.837,0.062,1.504,0.218,0.206,0.049,0.128,0.035,0,1,3,1,1,204.87375,4.5114722,143,2,13 39 29.70,+04 30 41.3,0.022968,,19.9111,19.4192,Simbad,0.44791183076228513
1237674649386811770,6381963749257908780,279,51984,213,168.60381,-0.830795,0.0278,1.41,8.968,0.064,-0.889,0.111,1.568,0.416,0.348,0.134,0.239,0.097,0,1,3,0,1,168.603875,-0.83075,273,1,11 14 24.93,-00 49 50.7,0.027858,,20.0241,19.7505,Simbad,0.2845847655287411
